id,degree,name
3689,30,MIRACLE MAN
3754,30,MOONBOY
3833,30,"MULDOON, SGT. BRIAN"
3859,30,MUTANT MASTER
3965,30,NIKKI/NICHOLETTE GOL
3979,30,"NOCENTI, ANN"
4124,30,PAGAN
4173,30,"PATRICK, KERRY"
4234,30,"PHILLIPS, SIR GORDON"
4241,30,PHOENIX 2013
4253,30,PILGRIM
4268,30,PISCES II
4348,30,PRINCE REY
4674,30,"RIGOLETTO, DON DANTE"
4702,30,"ROBERTS, TED"
4789,30,"RYAN, THOMAS"
4812,30,SAGITTARIUS II/
4930,30,SCOURGE II/
5243,30,"SNIDER, DET. LOU"
5285,30,SPARROW
5387,30,STARDUST/T'URIN G'AR
5456,30,"STONE, CHANTAL"
5603,30,TAIFU/TOSHIO SASAKI
5633,30,TARAKIS
5644,30,"TARR, BLACK JACK"
5690,30,TERROR II
5826,30,TORG
5845,30,TRADER
6174,30,WEAPON X III
6453,30,ZZZAX
23,29,ADAM X
39,29,AENTAROS
102,29,AMIKO
363,29,BARONESS ZEMO/HEIKE
367,29,"BARRENOS, OMAR"
446,29,"BENNING, VERONICA"
456,29,"BERGER, PROF."
596,29,BLOCKADE/DEXTER PARI
619,29,"BLOTT, BRIGADIER INK"
633,29,"BOERKE, MAYOR"
723,29,BRONA
751,29,BRUTUS II
768,29,BULLET
793,29,BUSHMASTER/JOHN MCIV
825,29,"CAGLIOSTRO, ALESSAND"
1046,29,"CHORD, MIYAMI"
1144,29,CONDOR
1182,29,"CORNELIUS, DR."
1232,29,CRIMSON DYNAMO VI/VA
1437,29,"DELGADO, RUFUS"
1470,29,DESTRUCTOR/PROFESSOR
1477,29,"DEVEREAUX, MICHELLE"
1556,29,"DONALDSON, LINDA"
1731,29,ELYSIA
1745,29,ENT
1777,29,"EVANS, DORIS"
1806,29,FALCONA [INHUMAN]
1834,29,FAWKES
1873,29,FIRE EATER/TOMAS
1998,29,"FROST, BYRON"
2164,29,GOG III
2305,29,"HAGGERT, BOB"
2372,29,"HARROW, DR. JONAS"
2482,29,"HITCHUCK, KELLY"
2483,29,"HITLER, ADOLF"
2624,29,IMPOSSIBLE WOMAN
2665,29,IRON MAN III/EDDIE M
2745,29,KATYUSHA/
2880,29,"KRAUS, DR. FREIDERIC"
2893,29,KRISTA
2996,29,JESTER II
3001,29,JIGSAW
3079,29,"LADONNA, HOLLY"
3365,29,MAGNIR
3370,29,MAGOG II
3514,29,MASTER MOLD
3736,29,MONMOUTH
3794,29,MOTHER INFERIOR
4044,29,ODDBALL/ELTON HEALEY
4077,29,ORIGIN/PHYLLIS TWOMB
4085,29,OSAMA
4212,29,PESTER
4295,29,POLTERGEIST/MICKEY S
4359,29,PROCTOR
4363,29,PROFESSOR ANGST/DR. 
4463,29,QUISLING
4809,29,SACK
4961,29,SEMIJAN
4964,29,SENSATIONAL HYDRA/A 
5025,29,SHAPER OF WORLDS
5068,29,"SHIRE, DR. RANDALL"
5071,29,SHOC/NEIL AIKEN
5169,29,SKOLL
5288,29,SPAT
5563,29,"SUVOROV, ADMIRAL GRI"
5842,29,TOY
6164,29,"WATSON, PHILIP"
6334,29,WRAITH
6358,29,XEMNU
6437,29,ZIRA
6471,29,OLD SKULL
117,28,ANCIENT ONE/BARON MO
131,28,ANELLE
223,28,"ARMBRUSTER, COLONEL "
421,28,BEEF/
476,28,BEVATRON/
506,28,BLACK BOLT | MUTANT 
629,28,BLURRY
687,28,BRAINY
717,28,BROADSIDE
746,28,BRUTE/REED RICHARDS 
861,28,CAPTAIN AMERICA V/RO
917,28,"CARSON, LT. PAUL"
936,28,CASSIOPEIA
1057,28,"CIRE, EYLA"
1068,28,CLARITY/
1096,28,COBALT MAN
1163,28,"CONWAY, GERRY"
1258,28,CRULE
1607,28,DR. SUN
1623,28,DRAGONFLY II/MEIKO Y
1999,28,"FROST, CARMILLA"
2004,28,FU'SE
2103,28,GENECIDE
2185,28,GORGON | MUTANT X-VE
2217,28,GREASY
2291,28,"GUTHRIE, JOSH"
2306,28,HAIRBAG/SUGGS
2319,28,"HAMID, SHEIK"
2487,28,"HO, LI MUAN"
2574,28,HUNTER IN DARKNESS
2615,28,IKARIS | MUTANT X-VE
2618,28,IKTHON
2634,28,INFECTIA/JOSEPHINE
2724,28,KARKAS | MUTANT X-VE
2730,28,KARNAK | MUTANT X-VE
2913,28,"KURASOV, SIMYON BORI"
2975,28,JASON
3003,28,JILL
3082,28,LADY LOTUS
3104,28,"LANGSTROM, LIEUTENAN"
3106,28,"LANIEGE, BIANCA"
3175,28,LIBERTY GIRL/BEV
3596,28,MEDUSA | MUTANT X-VE
3648,28,"MICHEL, RAFE"
3907,28,NECROM
4033,28,"O'KEEFE, CHANDRA"
4140,28,PAPA HAGG
4160,28,"PARKER, RICHARD"
4293,28,POLESTAR/
4557,28,RAWHIDE KID
4600,28,RED SKULL II/ALBERT 
4740,28,"RON, TALLA"
4777,28,RUCKUS
4979,28,SERSI | MUTANT X-VER
5085,28,SHRIEK/SANDRA DEEL/F
5170,28,SKOOKA
5228,28,"SMITH, SIR DENIS NAY"
5235,28,"SMYTHE, SPENCER"
5236,28,SNAGG
5315,28,SPIKEY
5448,28,STINKY
5503,28,"STUART, DR."
5591,28,T'CHAKA
5655,28,"TAYLOR, JENNA"
5877,28,TRITON | MUTANT X-VE
5905,28,TUTINAX
6136,28,WARHAWK II
6143,28,WARPY
6271,28,WINDY
6332,28,"WORTHINGTON, WARREN "
6362,28,"YAMIR, SASHA"
6363,28,YANDROTH
6384,28,YONDU/YONDU UDONTA
151,27,"ANON, LORD"
174,27,APOCRYPHUS
201,27,ARIA
211,27,ARKO
268,27,ATTRACTIVE LAD/AUNDR
290,27,AVIUS
333,27,"BANCROFT, MARTINE"
348,27,"BARBAROSSA, VINNIE"
397,27,"BAZIN, BRODERICK RIC"
483,27,BIG BEN/
519,27,BLACK KNIGHT II/SIR 
617,27,BLOODY BESS
676,27,"BRADDOCK, JAMES JR. "
784,27,"BURLEY, MIKE"
898,27,"CARLISLE, JENNA"
973,27,"CHADWICK, CHEER"
974,27,"CHADWICK, DR. HESPER"
1030,27,"CHERRYH, RANDOLPH WI"
1038,27,CHIMERA II
1419,27,DEATHUNT 9000
1442,27,DELPHOS
1516,27,"DILLON, BERNIE"
1519,27,DINU
1558,27,"DONLEAVY, HANNAH"
2112,27,"GERASI, DON MARIO"
2144,27,GLAMOUR GIRL/GLORIA
2269,27,"GRUENWALD, MARK"
2334,27,HANGMAN II/JASON ROL
2343,27,HARDCORE/
2492,27,"HOBBS, HARRIS"
2573,27,HUNTER/JAEGER
2762,27,"KEMEL, MEHMET"
2776,27,KHIRN
2915,27,KUROKO/
2935,27,JACKHAMMER
2943,27,"JACOBS, GLENDA"
2980,27,JAWBREAKER/
3072,27,JYX
3088,27,LANCER/SAMANTHA DUNB
3117,27,"LAVEAU, MARIE"
3505,27,"MASON, WANDA"
3667,27,"MILLER, CHRIS"
3693,27,MISFIT/
3879,27,NAHREES [INHUMAN]
3884,27,NAKOTA
3947,27,NIGHT RIDER
4003,27,NOVA OMEGA/GARTHAN S
4009,27,"NUGENT, ALICE"
4010,27,NUKE
4035,27,"O'NEIL, BRIDGET"
4130,27,PAINTER/WILHELM VON 
4161,27,"PARKER, RICHARD (ROB"
4373,27,PROMETHEUS [OLYMPIAN
4467,27,RAA
4669,27,"RIFKIN, BIFF"
4786,27,"RUSSELL, LISSA"
4975,27,SERESTUS
5082,27,SHOTGUN III/
5149,27,SISTER DEATH
5150,27,SISTER DREAM
5248,27,"SNOW, TANDY"
5284,27,SPARK
5343,27,SSSITH
5356,27,"STACY, GWEN | MUTANT"
5416,27,STEGRON
5501,27,"STRYKER, WILLIS"
5606,27,"TAKAHAMA, JANE"
5607,27,"TAKAHAMA, ROBERT"
5651,27,"TAUREY, WILLIAM MALC"
5740,27,THOR IV/DARGO
5741,27,THOR REPLICOID
5769,27,THUNDERSWORD
5860,27,"TRAYNOR, HARLEY"
5908,27,TWEEDLEDOPE
5916,27,TYNDAR
6414,27,ZARAN II
257,26,ASYLUM/
334,26,BANDIT/
712,26,"BRIGGS, AGENT STEPHA"
783,26,"BURKE, THERESA TRACY"
893,26,CAREGIVER/RUBANNA LA
975,26,CHAIN
976,26,CHAINSAW/
1032,26,"CHESNEY, SANFORD"
1109,26,COIL
1111,26,COLDBLOOD/
1151,26,"CONOWAY, SEKMEHT"
1164,26,"COOPER, COLE"
1251,26,CROTUS
1301,26,CYRA [ASGARDIAN]
1394,26,DEADHEAD
1767,26,ESON II
1842,26,"FENSTER, RICHARD"
1947,26,"FONTAINE, CINDER"
2048,26,"GAMELIN, JOHN T J.T."
2079,26,GARTHAN SAAL
2104,26,GENERAL ADMISSION
2171,26,GOLDEN-BLADE
2205,26,"GRANT, PHILLIP"
2209,26,GRASP
2222,26,GREEN GOBLIN | MUTAN
2296,26,GYRE
2323,26,HAMIR
2335,26,"HANRAHAN, GORDON"
2427,26,HELIX II
2510,26,"HOLIDAY, JORDAN"
2533,26,"HOUSTON, STELLA"
2636,26,INFERNO II/JOSEPH CO
2770,26,KEY/
2995,26,JESTER/JONATHAN POWE
3141,26,LEGAULT
3161,26,LEVAN
3284,26,LUCIFER
3327,26,"MACRAE, TRUTH"
3350,26,"MADISON, TAYLOR"
3391,26,MALAN Sometimes spel
3409,26,MAN-BULL/BULL TAURUS
3437,26,MANSLAUGHTER
3616,26,"MENKEN, DONALD L."
3778,26,"MORGAN, DR. VIVIAN"
3824,26,MR. SINISTER | MUTAN
3929,26,NEUT
4196,26,PEMBROKE
4320,26,POWER MAN III/STEELE
4330,26,PRADDA FOL
4414,26,PUNISHER
4681,26,RINGLET
4701,26,"ROBERTS, CHESS"
4797,26,"RYKING, ALEXANDER"
4802,26,"SABINI, JERRY THE WH"
4823,26,SALVO
4853,26,SAPPER
4936,26,SCRIBE
4946,26,SEA URCHIN/JEREMY SW
5020,26,SHANGA
5050,26,"SHEFFIELD, LEAH"
5136,26,SIN-EATER/STAN CARTE
5218,26,SMILING TIGER/
5269,26,SONIC
5271,26,SORRENTINO/SORRENTIN
5558,26,SURESHOT
5828,26,"TORK, LT."
5938,26,ULTIMATOR/
6039,26,VIBRO/DR. FRANCIS VI
6115,26,WALL/
6130,26,WAR TOY/ALKHEMA
46,25,AGED GENGHIS
81,25,"ALEGRIA, RICHIE"
129,25,ANDROS
182,25,AQUARIUS III/
193,25,ARCHER/JUDE BLACK
199,25,ARGOS
207,25,ARIES III/
375,25,BASALLO/LAVA MEN KIN
463,25,BERNIE
490,25,"BILLUPS, AGENT"
689,25,BRAMER
704,25,BRES
737,25,"BROWN, FRANK"
750,25,BRUTUS
792,25,"BUSHMAN, RAOUL"
808,25,"BYRNES, TIM"
843,25,"CAMPBELL, MEREDITH"
847,25,CANCER II/
858,25,CAPRICORN II/
928,25,"CASIOLENA, QUEEN"
986,25,"CHALKER, PROF. VIC"
1018,25,"CHATTERTON, DAVE"
1099,25,COCKROACH/
1186,25,"CORRIGAN, ARCHIBALD "
1250,25,CROSSFIRE
1343,25,DARCO
1530,25,DIVINITY
1533,25,DMITRI
1545,25,DOLMAN
1586,25,DR. DOOM | TIMESLIDE
1588,25,DR. FAUSTUS
1643,25,"DREYFUSS, RACHEL"
1659,25,"DUGAN, DUM DUM | MUT"
1814,25,FALZON
1835,25,"FAWN, FELICIA"
1863,25,FIELDSTONE/
1909,25,FIXX
1911,25,FIZGIG/
2155,25,GLOUCESTER
2156,25,GLUB
2196,25,GRACE
2197,25,GRAND OVERSEER
2240,25,GREYSTONE/BRIAN YOUN
2251,25,"GRIMM, BEN | TIMESLI"
2321,25,"HAMILTON, MICKY"
2333,25,HANGMAN
2344,25,"HARDERMAN, QUENTIN"
2368,25,"HARRIS, CHRISTINE"
2408,25,HEADCASE
2469,25,HILARY
2490,25,HOARFROST/
2520,25,HOOPSNAKE/
2642,25,INGOT/
2649,25,INTERLOPER
2744,25,KATU
2961,25,JAMIL
2964,25,JANUS
2972,25,"JARVIS, EDWIN | TIME"
2986,25,"JELLA, PRIVATE"
3098,25,"LANE, SILAS"
3114,25,LASHER/
3130,25,"LECLAIRE, PROFESSOR "
3152,25,LEO II/
3178,25,LIBRA IV/
3219,25,LOBLOLLY/
3295,25,"LUMPKIN, WILLIE | TI"
3523,25,MASTER ZEI
3555,25,"MCCALL, MEREDITH | T"
3746,25,"MONTOYA, JULIO"
3747,25,"MONTOYA, MARIA"
3755,25,MOONDANCER
3849,25,"MURDOCK, MATT | TIME"
3896,25,NARDI
3912,25,NEIFI [INHUMAN]
3982,25,NOM
4028,25,"O'DONNELL, EAMON"
4050,25,OGUN
4052,25,OJANI
4071,25,ONSLAUGHT
4153,25,"PARKER, MARY"
4158,25,"PARKER, MAY | TIMESL"
4159,25,"PARKER, PETER | TIME"
4203,25,PENTIGAAR
4264,25,PIRANHA
4380,25,PROTOCIDE/PRIVATE CL
4628,25,REPLICUS
4690,25,RIOT-ACT/
4794,25,"RYKER, HARLAN"
4903,25,SCARUM/
4960,25,SELENE | MUTANT X-VE
5004,25,SHADOWCAT | MUTANT X
5128,25,SIMBUS
5258,25,SOLAR WIND
5339,25,SQUIRE/
5392,25,"STARK, HOWARD | TIME"
5395,25,"STARK, MARIA | TIMES"
5473,25,"STORM, SUE | TIMESLI"
5569,25,SWARM/FRITZ VON MEYE
5799,25,TIWAZ
5825,25,TORES
5837,25,TOTEM
5890,25,TUC
5932,25,UATU | MUTANT X-VERS
5967,25,UR-LINI
6034,25,VESTA
6059,25,VIRAKO
6086,25,VOLX
6096,25,VOYAGER
6152,25,WATCHFIRE/
6163,25,"WATSON, MADELINE"
6251,25,"WILSON, LOUIS"
6326,25,WORD II/
137,24,ANGEL IV
144,24,ANIMATOR/DR. FREDRIC
203,24,ARIDES
258,24,ASYLUM II/HENRIQUE M
327,24,"BALLANTINE, DEVON"
386,24,BATTLEAXE II/JEROME 
430,24,BELDAME
443,24,"BENJAMIN, BYRON"
461,24,BERNARD THE POET
498,24,BIRDBRAIN
639,24,"BOLT, COUNCILMAN AND"
698,24,BRASS BISHOP/
776,24,"BUNYAN, PAUL"
963,24,CEREBRO
1059,24,"CIRE, MANUEL"
1363,24,DARK RAIDER
1457,24,"DENNIS, MARTY"
1542,24,"DOLAN, CAPT. THOMAS"
1577,24,"DOVER, DONNA-LEE"
1662,24,"DUNCAN, FRED"
1763,24,EROS
1832,24,FATHER TIME
1885,24,FIREFALL IV/TARN
1943,24,"FONDOZZI, MICKEY"
2247,24,GRIM HUNTER/KRAVINOF
2303,24,HAG/
2330,24,HAMMERHAND II/BRON
2445,24,"HENRY, JOHN"
2480,24,HIRO
2505,24,HOGGOTH
2525,24,"HORTON, PROFESSOR PH"
2541,24,"HSU, CHEN"
2685,24,IZZIFIZZ
2718,24,"KAPPELBAUM, MRS."
2884,24,"KREA, BRUNO"
2938,24,"JACKSON, BRENT"
2978,24,JAVELIN II/DARIN JR.
2993,24,"JEROME, JASON"
3006,24,JINX
3010,24,JOHNNY APPLESEED/JON
3049,24,"JOSTEN, LINDY"
3064,24,JUPITER
3084,24,"LAMBERT, WILSON"
3169,24,"LEVINE, ABBY"
3174,24,LIBERATOR/PRINCE TRI
3265,24,LORD GASPAR
3614,24,"MENGOCHAUZERAUS, GRI"
3615,24,"MENGOCHAUZERAUS, STA"
3668,24,"MILLER, STACI MURPHY"
3681,24,MINSTER HOARD
3682,24,MINISTER TOME
3895,24,"NAPIER, RAMONA DR."
4092,24,OSHTUR
4137,24,PANDEMONIA
4156,24,"PARKER, MAY II"
4157,24,"PARKER, MAY III"
4189,24,PECOS BILL
4450,24,QUENTINO
4639,24,REVERB
4801,24,SA'TNEEN
4879,24,"SAWYER, GENERAL SAMU"
4889,24,SCANNER II/RHANLA
4918,24,SCORCH II
4923,24,SCORPIO III/MIKEL FU
4969,24,SENTRY IV/VAL
5055,24,"SHERIDAN, FLORENCE"
5058,24,"SHERIDAN, WILLIAM"
5080,24,SHOTGUN/ZEKE SALLING
5402,24,STARSHINE III/ANARRA
5462,24,"STONE, TIBERIUS"
5681,24,TERMINATOR II/PRINCE
5785,24,TIMESHADOW
5852,24,"TRASK, DR. BOLIVAR"
5878,24,TROLL/
5951,24,UNCLE SAM
5980,24,UTGARD-LOKI
6028,24,"VERPOORTEN, JOHN"
6129,24,WAR MACHINE II/PARNE
6215,24,WHITE KING
6223,24,"WHITECLOUD, MICHAEL"
6236,24,WIDOW-MAKER
6299,24,"WOLFMAN, MARV"
6381,24,"YIN, DR. SU"
152,23,ANSWER
171,23,APE-X/XINA
230,23,ARSENAL
233,23,ARTEMIS
331,23,BALOR
410,23,BEAUTIFUL DREAMER II
455,23,"BERENGHETTI, SUSAN"
459,23,"BERKELEY, TRAVIS"
627,23,BLUNT
788,23,"BURRTHROP, T. BARTON"
800,23,BUX
1047,23,CHROME/
1050,23,"CHUNG, LAO WEI"
1124,23,"COLLINS, TRACY"
1168,23,"COOPER, WHITNEY III"
1411,23,DEATHLOK II/COL. JOH
1434,23,DELGADO
1493,23,DEXAM
1568,23,"DORCAS, LEMUEL DR."
1581,23,DR. DECIBEL/ANTON DE
1703,23,EJULP
1705,23,EL AGUILA
1760,23,ERIC THE RED II
1855,23,FEVER PITCH/
1975,23,FOXFIRE/OLIVIA UNDER
2015,23,"FURY, DAWN"
2089,23,GAUNT II
2165,23,GOGO TAMAGO/
2229,23,GREGOR
2280,23,GUILOTINE
2329,23,HAMMERHAND
2347,23,"HARDY, LYDIA"
2386,23,HATE-MONGER V
2409,23,HEADGEAR/
2443,23,"HENDERSHOOT, COLONEL"
2517,23,HONEY LEMON/
2569,23,HUNKIR
2673,23,ISBISA/DR. SANDERSON
2720,23,KARGUL
2954,23,JAM/JASMINE ARCHER
3038,23,"JONES, TIMOTHY"
3051,23,JOVAN
3061,23,JUNCTION
3073,23,"JZEMLICO, WARDEN"
3113,23,"LARROCA, SALVADORE"
3196,23,LINK
3248,23,LONGBOW/AMELIA GREER
3335,23,MADAME MASQUE II/
3431,23,"MANN, DR. J. VERNON "
3435,23,MANIPULATOR II
3459,23,MARITA
3609,23,MEMBRAIN/
3644,23,MEXXA RIEN
3700,23,MISSING LINK
3857,23,MUSE/SHANNON FITZPAT
3913,23,"NEKOBAH, ROMAN"
4043,23,"OCULUS, LT."
4104,23,OVERBOSS DIXON
4142,23,PARADIGM
4150,23,"PARK, ARCHIE"
4174,23,PATRIOT/JEFF MACE
4235,23,"PHIM, FATHER"
4244,23,PICO
4317,23,"POWELL, OFFICER MIKE"
4385,23,"PRYDE, CARMEN"
4386,23,"PRYDE, TERRI"
4426,23,PYRE II
4432,23,QIRMET
4447,23,QUEEN KNORDA/NORA QU
4502,23,"RAMIREZ, ALMA"
4504,23,"RAMIREZ, LUIS"
4616,23,"REILLY, MAVIS"
4709,23,"ROBINSON, LUCY"
4778,23,"RUDOLFO, PRINCE"
4824,23,SALTZ/
4876,23,SAVAGE STEEL/HARRY L
4877,23,SAVAGE STEEL II/ARTH
4949,23,"SEBASTIAN, MARISSA"
4956,23,SEESHA
5009,23,SHAKTI
5175,23,SKUNGE
5342,23,SSSESTHUGAR
5374,23,"STANFORD, DWIGHT ROL"
5400,23,STARSHINE/LANDRA
5460,23,"STONE, MEG"
5478,23,STRANGLEHOLD
5572,23,SWITCH/DEVON ALOMAR
5595,23,TABOO
5658,23,TECHNARX
5873,23,TRION
5914,23,TYGERSTRYKE/
6094,23,VORZEN
6104,23,W'KANDRO
6293,23,WOLF
6446,23,ZONA
181,22,AQUARIUS II/
396,22,"BAZIN, ANDREW"
401,22,"BEALE, ERIC"
487,22,BIG ONE/KENJIRO SASA
590,22,"BLISS, MISS"
656,22,"BORROUGHS, CHARLES C"
661,22,"BOUDREAUX, MARIUS"
693,22,"BRANDT, ELLEN"
721,22,BROMINE
803,22,"BYRD, NATHANIEL ALEX"
923,22,"CARTER, TAD"
924,22,CARTHUS
930,22,"CASS, LARRY MAD DOG"
1048,22,CHROMIUM
1123,22,"COLLINS, NICK"
1169,22,COPPER
1238,22,"CROIX, ASHLEY"
1244,22,"CROSS, STANLEY"
1314,22,"DABOIA, RUSSELL"
1354,22,DARIA
1417,22,DEATHSTROKE/
1487,22,DEVOURER
1730,22,ELWOOD
1858,22,"FIELDING, CLARENCE"
1944,22,"FONG, DR. CHARLES WA"
1961,22,FORGE | MUTANT X-VER
2153,22,GLORIAN/THOMAS GIDEO
2170,22,GOLDEN GIRL/GWENNY L
2192,22,GOTH
2201,22,"GRANT, DONALD"
2204,22,"GRANT, MARY MEEKS"
2310,22,"HALE, NAN"
2311,22,"HALE, TOM"
2326,22,HAMMER III/EISENHOWE
2425,22,HELIUM
2539,22,HRILL
2703,22,KALIKYA [INHUMAN]
2765,22,KEREM
2942,22,"JACOBS, BEN"
3067,22,JUSTICE PEACE
3095,22,LANDSLIDE
3202,22,"LITTLE, ABNER"
3229,22,"LOCKER, MR."
3263,22,LORD BALDAR
3313,22,M-PLATE
3362,22,MAGNESIUM
3423,22,MANGLER/
3448,22,"MARCEAUX, BELIZE"
3455,22,"MARIN, DR."
3538,22,MAULER/BRENDAN DOYLE
3612,22,MENDICUS
3627,22,MERCURY II
3775,22,"MORELLE, NOLAN"
3883,22,NAKKA
3939,22,NICKEL
3963,22,NIGHTWATCH/
4029,22,O'DONNELL
4116,22,"OXTON, PROFESSOR HEN"
4208,22,PERSEPHONE
4331,22,"PRAZNIKI, ANNIE"
4343,22,PRIME MOVER
4347,22,PRINCE BAYAN
4358,22,"PRO, LE/"
4436,22,QUARK
4518,22,"RANDEAU, DR."
4627,22,"RENO, AGENT"
4932,22,SCRATCH
4944,22,SCYTHE/
5109,22,SILENT ONE
5166,22,SKIN II/DONNA BLISS
5293,22,"SPECTRUM, SINCLAIR"
5311,22,SPIDER-WOMAN IV/CHAR
5515,22,"SUAREZ, RAPHAEL"
5601,22,TAI
5788,22,TIMMONS
5805,22,TOKEN
5897,22,TUNGSTEN
5921,22,TYPHON
5948,22,UNBEING/BILLY BETELH
5994,22,VANADIUM
5996,22,"VANDERGILL, GEORGE"
6112,22,"WALKER, MICKEY"
6238,22,"WILBURN, MYRON"
6296,22,"WOLFE, MR."
6,21,A'YIN
13,21,ABRAXAS
56,21,"AGUIRRE, ISOBEL"
96,21,AMAZON
173,21,APOCALYPSE | MUTANT 
227,21,ARNSTROM
235,21,ARYAN
282,21,AUTHORITY/
308,21,B'ARR
346,21,BARAK
384,21,"BATTLE, MONTGOMERY"
427,21,BEHEMOTH
468,21,BERSERKER III
475,21,BETTY-6
499,21,BIRDY
527,21,BLACK LAMA
569,21,"BLAKE, DR. DONALD"
747,21,BRUTE II/
754,21,"BUCHANAN, SAM"
774,21,BUMPKIN
1009,21,CHAR
1015,21,"CHASE, DETECTIVE SLO"
1024,21,CHEMISTRO/CURTIS CAR
1051,21,"CHURCH, LYNN"
1074,21,"CLAY, GORDON"
1222,21,CRIMSON
1260,21,CRUSADER X/BRIAN BRA
1269,21,"CUMMINGS, DIANE"
1284,21,CYBERSLIK
1346,21,"DARE, ROSSALYN"
1446,21,DEMI-GOD
1450,21,DEMOLITION MAN DOPPE
1504,21,"DIAMONDE, YVETTE"
1601,21,DR. SPECTRUM III/REV
1621,21,DRAGONFIST
1675,21,EARTH-LORD/KYLE BROC
1681,21,ECLIPTIC
1700,21,EILIF DRAGONSLAYER
2023,21,GAARD/JOHNNY STORM E
2035,21,GALEN
2060,21,"GAPON, DZHOKHAR"
2066,21,"GARFIELD, MURRAY"
2090,21,"GAUNT, OFFICER KIM"
2189,21,GOROTH
2210,21,"GRASSWIND, Z'OOFREY"
2272,21,GRYPHON/COMMANDER EK
2339,21,HARBINGER
2378,21,"HASTINGS, PROF. LOUI"
2461,21,"HIDALGO, DETECTIVE J"
2578,21,HUNTSMAN
2678,21,IT
2683,21,IZANAMI
2717,21,"KANNOR, ORLANDO"
2736,21,KASPIN
2840,21,KNIGHT ERRANT II
2997,21,JESTER III
3118,21,"LAVENDER, MAXINE"
3144,21,LEGS/
3179,21,LIBRITO
3292,21,LUMP
3376,21,MAHKIZMO
3522,21,MASTER PROGRAMMER
3559,21,"MCCOURT, ALLISON"
3565,21,"MCELROY, JAMES"
3597,21,MEEK
3603,21,"MELLACE, LUCY SANTIN"
3608,21,"MELTON, LORRIE"
3709,21,MO MONEY
3721,21,MOJO II
3722,21,MOK
3737,21,MONOCLE
3943,21,NIGHT
4025,21,"O'BRYAN, BOB"
4113,21,OX IV
4192,21,PELE/MICHI SASAKI
4213,21,PESTILENCE/CAPT. F.R
4284,21,PO
4291,21,POLARIS DOPPELGANGER
4324,21,"POWER, LEFTENANT"
4407,21,PULSAR II/LAN
4466,21,RA'AL
4468,21,RABBIT
4520,21,RANDOM
4606,21,REDSTONE/
4642,21,"REYES, DR. DANIEL"
4683,21,RINGO KID
4708,21,"ROBESON, PROFESSOR K"
4841,21,"SANDOR, PROFESSOR IS"
4843,21,"SANDOVAL, JULIANA"
4912,21,"SCHWINNER, DR. ERIC"
4920,21,SCORPIA
4922,21,SCORPIO II
4928,21,"SCOTT, PETER"
4980,21,SERVITOR
5045,21,SHE-CAT
5060,21,"SHIFFMAN, MAXIE"
5141,21,"SINGH, DR."
5178,21,SKYHAWK/WINSTON BILL
5191,21,SLEEK
5220,21,"SMITH, COL. TOLLIVER"
5237,21,SNAKE
5344,21,"ST. CROIX, CARTIER"
5380,21,STAR HAMMER
5420,21,STEM
5445,21,STINGER IV
5544,21,SUNTURION/ARTHUR DEA
5804,21,TOI/REXEL TOIVEN
5821,21,TOOTHGRINDER
5822,21,TOOTHGNASHER
5885,21,"TSO, JASON"
5962,21,UNIT 101101
5992,21,"VAN HELSING, RACHEL"
6098,21,VULCAN/
6126,21,"WANG, VICTORIA VICKY"
6175,21,WEASEL/JACK HAMMER
6179,21,WEBWING
6267,21,WIND-WARRIOR/PAMELA 
6277,21,"WINGFOOT, WYNONA"
6460,21,GROK
55,20,AGONY/
58,20,AHQLAU
75,20,ALBERIK
114,20,ANARCHIST/TIKE ALICA
115,20,ANCESTOR/
149,20,ANOMALY
165,20,"ANUBAR, ANWAR"
210,20,"ARKANIAN, GLIB"
226,20,"ARMSTRONG, MYRA"
329,20,"BALLANTINE, MR."
330,20,"BALLANTINE, MRS."
374,20,BARTOS
376,20,BASALTAR
379,20,BASILISK III/
454,20,"BERENGHETTI, MICHAEL"
546,20,BLACK WIDOW II/YELEN
630,20,BOAK
645,20,BONES/ELIZABETH BLIS
678,20,"BRADLEY, CARRIE"
688,20,"BRAITHWAITE, JUDGE R"
700,20,"BRAWN, HUNTER"
757,20,"BUCKNER, GRANT"
787,20,"BURR, CLAYTON"
789,20,BURST/
798,20,BUTTERFLY
913,20,"CARRERA, MIA"
953,20,CENTARIUS
998,20,CHANCE
1091,20,COACH
1140,20,COMMCAST/GARABED BAS
1225,20,CRIMSON CRUSADER/ROR
1431,20,"DELANY, CAPT."
1444,20,DELUGE II
1464,20,"DESTINE, ADAM"
1465,20,"DESTINE, NEWTON"
1507,20,DIBDEB
1559,20,"DONNELY, VICTORIA TO"
1565,20,DOOP
1672,20,"DWYER, MARISSA"
1746,20,ENTITY
1789,20,EXECUTIONER IV
1804,20,FAITH
1822,20,FANG III
1889,20,FIREFLY
1971,20,FOUNDRY
2044,20,"ÁGAMBLE, GRACIE"
2047,20,GAMECOCK/
2063,20,GARABED/BASHUR
2158,20,GO-DEVIL/GO ISHIMORI
2376,20,"HASARD, SAMANTHA"
2411,20,HEADLOK
2412,20,HEADMISTRESS/
2447,20,HEPHAESTUS
2457,20,HEX/DOMINIC DESTINE
2536,20,HOWLER/LUKE GARROW
2556,20,HUMAN TOP/DAVEY MITC
2575,20,"HUNTER, IAN"
2620,20,IMP/PANDORA DESTINE
